시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
09,상록구,시도,,본오로,03,경기도 안산시 상록구 본오로 90,경기도 안산시 상록구 본오동 861번지,37.29313318,126.8672732,03,02,Y,상133,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,상록구,시도,,본오로,03,경기도 안산시 상록구 본오로 60,경기도 안산시 상록구 본오동 854-16번지,37.29037403,126.8665537,03,02,Y,상134,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,상록구,시도,,본오로,03,경기도 안산시 상록구 본오로 24,경기도 안산시 상록구 본오동 715-21번지,37.28712531,126.8663729,03,02,Y,상135,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,Y,00:00,05:00,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,상록구,시도,,오목로,03,"경기도 안산시 상록구 이호로 148 (본오동, 청룡빌라)",경기도 안산시 상록구 본오동 724번지 청룡빌라,37.28987569,126.8706351,03,02,Y,상137,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,상록구,시도,,석호로,03,경기도 안산시 상록구 석호로 350,경기도 안산시 상록구 본오동 857-9번지,37.29313305,126.8693416,03,02,Y,상138,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,상록구,시도,,석호로,03,경기도 안산시 상록구 석호로 333,경기도 안산시 상록구 본오동 823-10번지,37.29359753,126.8676317,03,01,Y,상139,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,Y,00:00,05:00,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,상록구,시도,,각골로,03,경기도 안산시 상록구 각골로 111,경기도 안산시 상록구 본오동 1126-9번지,37.29952756,126.8726759,03,01,Y,상141,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,고잔로,03,경기도 안산시 단원구 고잔로 59,경기도 안산시 단원구 고잔동 528-3번지,37.31946187,126.8331089,03,02,Y,단100,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,Y,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,고잔로,03,경기도 안산시 단원구 예술대학로 20,경기도 안산시 단원구 고잔동 539번지,37.31875889,126.837251,03,02,Y,단101,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,Y,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,고잔로,03,경기도 안산시 단원구 고잔로 122,경기도 안산시 단원구 고잔동 539-6번지,37.31859044,126.8399271,03,02,Y,단102,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,Y,00:00,06:00,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,고잔로,03,,경기도 안산시 단원구 고잔동 570-2,37.32438153,126.8411421,03,02,Y,단103,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,N,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,예술대학로,03,경기도 안산시 단원구 예술대학로 61,경기도 안산시 단원구 고잔동 674-1번지,37.32252742,126.8370285,03,02,Y,단104,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,N,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,예술대학로,03,,경기도 안산시 단원구 고잔동 643-21,37.33008737,126.8399976,03,02,Y,단106,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,Y,00:00,06:00,N,Y,Y,,경기남부지방경찰청,031-481-2977,2022-11-09
09,상록구,시도,,항가울로,03,경기도 안산시 상록구 광덕1로 299,경기도 안산시 상록구 이동 664-2번지,37.3073512,126.8431459,03,02,Y,상051,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,상록구,시도,,오목로,03,경기도 안산시 상록구 오목로 25,경기도 안산시 상록구 본오동 901-10번지,37.29056752,126.8607228,03,01,Y,상129,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,Y,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,중앙대로,03,경기도 안산시 단원구 중앙대로 514,경기도 안산시 단원구 원곡동 462,37.3249612,126.7945859,03,02,Y,단148,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,광덕서로,03,,경기도 안산시 단원구 고잔동 712-4,37.31095607,126.8250923,03,01,Y,단213,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,Y,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,광덕1로,03,경기도 안산시 단원구 광덕1로 13,경기도 안산시 단원구 초지동 725-1번지,37.31002122,126.8110074,03,02,Y,단217,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,초지1로,03,경기도 안산시 단원구 원포공원로 57,경기도 안산시 단원구 초지동 746-1번지,37.30378074,126.8092642,03,02,Y,단232,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,Y,00:00,06:00,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,초지1로,03,경기도 안산시 단원구 화정천서로 115,경기도 안산시 단원구 초지동 731번지,37.30777725,126.8197033,03,02,Y,단236,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,해안로,03,경기도 안산시 단원구 해안로 443,경기도 안산시 단원구 초지동 793-1,37.30201971,126.8065548,03,02,Y,단249,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,N,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,해안로,03,경기도 안산시 단원구 해안로 180,경기도 안산시 단원구 목내동 435-6번지,37.29750994,126.7764889,03,02,Y,단253,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,광덕대로,03,경기도 안산시 단원구 광덕대로 130,경기도 안산시 단원구 고잔동 775번지,37.30811707,126.8306504,03,02,Y,단160,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,Y,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,광덕4로,03,경기도 안산시 단원구 광덕4로 103,경기도 안산시 단원구 고잔동 679-1,37.31610079,126.8234372,03,01,Y,단166,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,광덕3로,03,,경기도 안산시 단원구 고잔동 712-4,37.31095607,126.8250923,03,02,Y,단177,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,초지로,03,경기도 안산시 단원구 초지로 178,경기도 안산시 단원구 초지동 696-5번지,37.31475805,126.8156385,03,02,Y,단182,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,초지1로,03,경기도 안산시 단원구 초지1로 100,경기도 안산시 단원구 초지동 741-1번지,37.30264932,126.8184887,03,02,Y,단237,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,원포공원로,03,경기도 안산시 단원구 원포공원2로 6,경기도 안산시 단원구 초지동 744번지,37.30107577,126.8104542,03,02,Y,단238,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,Y,00:00,23:59,N,N,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,초지로,03,,경기도 안산시 단원구 초지동 741-3,37.30081159,126.8144731,03,02,Y,단239,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,화정천서로,03,,경기도 안산시 단원구 초지동 790,37.30155387,126.8183467,03,02,Y,단240,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,Y,00:00,06:00,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,신안산대학로,03,경기도 안산시 단원구 신안산대학로 195-1,경기도 안산시 단원구 초지동 1-783번지,37.31582305,126.8119579,03,02,Y,단241,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,신안산대학로,03,경기도 안산시 단원구 신안산대학로 135,경기도 안산시 단원구 초지동 671번지,37.30901679,126.8054165,03,02,Y,단242,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,초지로,03,,경기도 안산시 단원구 초지동 742-11,37.30269207,126.8140315,03,01,Y,단412,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,적금로,03,경기도 안산시 단원구 적금로 9,경기도 안산시 단원구 고잔동 713-3번지,37.30907657,126.8245828,03,01,Y,단413,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,해안로,03,경기도 안산시 단원구 해안로 26,경기도 안산시 단원구 성곡동 611-6번지,37.30261351,126.7604683,03,01,Y,단414,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,지곡로,03,경기도 안산시 단원구 지곡로 33,경기도 안산시 단원구 선부동 969번지,37.33755018,126.8035457,03,01,Y,단416,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,원선로,03,,경기도 안산시 단원구 초지동 603-2,37.32650612,126.8063258,03,02,Y,단417,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,광덕동로,03,,경기도 안산시 단원구 고잔동 827,37.30631853,126.832389,03,02,Y,단418,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,광덕동로,03,,경기도 안산시 단원구 고잔동 827,37.30631853,126.832389,03,02,Y,단419,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,광덕동로,03,,경기도 안산시 단원구 고잔동 827,37.30631853,126.832389,03,01,Y,단420,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,상동로,03,경기도 안산시 단원구 대남로 13,경기도 안산시 단원구 대부북동 511번지,37.2414535,126.5845305,03,02,Y,단422,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,Y,09:00,17:00,N,N,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,상동로,03,,경기도 안산시 단원구 대부동동 1655,37.23879812,126.5878403,03,02,Y,단423,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,상동로,03,경기도 안산시 단원구 대부중앙로 153,경기도 안산시 단원구 대부동동 1476-1번지,37.24121885,126.5905247,03,02,Y,단424,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,상록구,시도,,용신로,03,경기도 안산시 상록구 용신로 128,경기도 안산시 상록구 사동 1555번지,37.30294387,126.8363502,03,02,Y,상059,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,상록구,시도,,용신로,03,경기도 안산시 상록구 용신로 152,경기도 안산시 상록구 사동 1576번지,37.30295773,126.8391637,03,02,Y,상060,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,상록구,시도,,각골로,03,경기도 안산시 상록구 각골로 75,경기도 안산시 상록구 본오동 796-4번지,37.29630048,126.8722474,03,02,Y,상142,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,상록구,시도,,각골로,03,경기도 안산시 상록구 각골로 61,경기도 안산시 상록구 본오동 791-4번지,37.29504958,126.8724175,03,02,Y,상143,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,상록구,시도,,각골로,03,경기도 안산시 상록구 본원로 123,경기도 안산시 상록구 본오동 830-11번지,37.29176635,126.8722276,03,02,Y,상145,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,상록구,시도,,각골로,03,경기도 안산시 상록구 각골로 7,경기도 안산시 상록구 본오동 844-11번지,37.29017233,126.8721496,03,02,Y,상146,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,Y,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,선부로,03,,경기도 안산시 단원구 와동 274,37.34139168,126.8261029,03,02,Y,단116,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,와동공원로,03,경기도 안산시 단원구 와동공원로 109,경기도 안산시 단원구 와동 813-1번지,37.34001915,126.8203026,03,02,Y,단119,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,순환로,03,경기도 안산시 단원구 순환로 352,경기도 안산시 단원구 와동 95-5번지,37.34557309,126.8281218,03,02,Y,단125,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,N,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,지방도,301번,대부황금로,03,경기도 안산시 단원구 대부황금로 1414-19,경기도 안산시 단원구 대부북동 1849-3번지,37.28328085,126.5712132,03,02,Y,단323,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,N,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,지방도,301번,대부황금로,03,경기도 안산시 단원구 대부황금로 937,경기도 안산시 단원구 대부동동 1386-2번지,37.24643949,126.5940371,03,01,Y,단327,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,Y,09:00,17:00,N,N,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,대선로,03,경기도 안산시 단원구 대선로 678-5,경기도 안산시 단원구 대부남동 1209-13번지,37.22648956,126.5548205,03,01,Y,단332,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,N,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,해안로,03,경기도 안산시 단원구 해안로 289,경기도 안산시 단원구 원시동 834번지,37.29788577,126.7887108,03,01,Y,단362,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,N,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,새뿔길,03,,경기도 안산시 단원구 신길동 198-60,37.33829743,126.7665709,03,01,Y,단366,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,광덕대로,03,경기도 안산시 단원구 광덕대로 157,경기도 안산시 단원구 고잔동 800번지,37.31073979,126.8298227,03,02,Y,단369,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,원선로,03,경기도 안산시 단원구 원선로 113,경기도 안산시 단원구 선부동 962번지,37.33279915,126.8041492,03,02,Y,단044,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,원선로,03,경기도 안산시 단원구 선부광장1로 185,경기도 안산시 단원구 선부동 961-1번지,37.33402329,126.8062857,03,02,Y,단045,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,선부광장로,03,경기도 안산시 단원구 선부광장서로 8,경기도 안산시 단원구 선부동 953,37.33272616,126.8067185,03,02,Y,단046,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,원선1로,03,경기도 안산시 단원구 원선1로 86,경기도 안산시 단원구 선부동 959,37.33022479,126.8068572,03,02,Y,단047,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,Y,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,원선1로,03,경기도 안산시 단원구 원선1로 56,경기도 안산시 단원구 초지동 801번지 안산롯데캐슬더퍼스트,37.32707326,126.8040409,03,02,Y,단049,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,원선1로,03,경기도 안산시 단원구 원선1로 68,경기도 안산시 단원구 초지동 603번지,37.32882916,126.8064151,03,01,Y,단050,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,원초로,03,경기도 안산시 단원구 원초로 23,경기도 안산시 단원구 원곡동 937번지,37.32912423,126.801782,03,02,Y,단051,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,Y,23:00,06:00,N,N,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,선부광장남로,03,경기도 안산시 단원구 선부광장남로 13,경기도 안산시 단원구 선부동 1188번지,37.3308135,126.8036321,03,02,Y,단053,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,Y,00:00,06:00,N,N,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,동산로,03,,경기도 안산시 단원구 선부동 1075,37.33262903,126.8094894,03,02,Y,단054,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,Y,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,동산로,03,,경기도 안산시 단원구 선부동 1157,37.3301007,126.8095498,03,02,Y,단055,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,동산로,03,,경기도 안산시 단원구 선부동 1157,37.3301007,126.8095498,03,02,Y,단056,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,동산로,03,,경기도 안산시 단원구 초지동 617,37.32389557,126.8090594,03,01,Y,단057,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,동산로,03,,경기도 안산시 단원구 초지동 617,37.32389557,126.8090594,03,02,Y,단058,01,04,05,녹색+황색+적색/녹색화살표+적색/황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,신안산대학로,03,경기도 안산시 단원구 신안산대학로 135,경기도 안산시 단원구 초지동 671번지,37.30901679,126.8054165,03,02,Y,단243,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,신안산대학로,03,경기도 안산시 단원구 신안산대학로 135,경기도 안산시 단원구 초지동 671번지,37.30901679,126.8054165,03,02,Y,단244,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,Y,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,신안산대학로,03,경기도 안산시 단원구 신안산대학로 51,경기도 안산시 단원구 초지동 747-3,37.30425644,126.8070365,03,02,Y,단245,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,Y,N,,경기남부지방경찰청,031-481-2977,2022-11-09
09,단원구,시도,,금화로,03,,경기도 안산시 단원구 화정동 157-4,37.35578907,126.8251917,03,01,Y,단247,01,03,03,녹색+황색+적색,"평일 시간대별, 토요일 시간대별, 일요일 시간대별로 상이함.",02,99,01,N,00:00,23:59,N,N,N,,경기남부지방경찰청,031-481-2977,2022-11-09
